"item_id","question","tier","domain","path_choice","answer","correct_answer","is_correct","score","keep_withdraw","bet_nobet"
"pr_040","What is the only English word that ends in the letters 'mt'?","hard","language","REQUEST_HINT","dreamt","dreamt","True","0.5","WITHDRAW","NO_BET"
"pr_041","In propositional logic, is ((P -> Q) AND (Q -> R)) -> (P -> ","hard","logic","ANSWER_DIRECTLY","Yes, it is a tautology (the law of hypothetical syllogism).","Yes","True","1.0","KEEP","BET"
"pr_042","What is the speed of sound in steel, approximately, in metre","hard","science","ANSWER_DIRECTLY","Approximately 5,960 m/s.","5960","True","1.0","KEEP","BET"
"pr_043","Who was the last Pharaoh of the Ptolemaic dynasty of Egypt?","hard","history","REQUEST_HINT","Cleopatra VII","Cleopatra VII","True","0.5","KEEP","NO_BET"
"pr_044","What is the only country that borders both the Caspian Sea a","hard","geography","REQUEST_HINT","Iran","Iran","True","0.5","WITHDRAW","NO_BET"
"pr_045","What is the value of e (Euler's number) to four decimal plac","hard","maths","ANSWER_DIRECTLY","2.7183","2.7183","True","1.0","KEEP","BET"
"pr_046","What is the term for a sentence that contains every letter o","hard","language","ANSWER_DIRECTLY","A pangram.","pangram","True","1.0","KEEP","BET"
"pr_047","Is the statement 'This sentence is false' a valid propositio","hard","logic","REQUEST_HINT","No.","No","True","0.5","WITHDRAW","NO_BET"
"pr_048","What is the approximate age of the universe in billions of y","hard","science","REQUEST_HINT","13.8","13.8","True","0.5","KEEP","BET"
"pr_049","What was the name of the ship on which Charles Darwin made h","hard","history","ANSWER_DIRECTLY","HMS Beagle","HMS Beagle","True","1.0","WITHDRAW","NO_BET"
"pr_050","What strait separates Africa from Europe?","hard","geography","REQUEST_HINT","The Strait of Gibraltar","Strait of Gibraltar","True","0.5","KEEP","BET"
"pr_051","What is the 10th digit of pi after the decimal point?","hard","maths","REQUEST_HINT","5","5","True","0.5","KEEP","NO_BET"
"pr_052","What is the only letter in the English alphabet that does no","hard","language","DECLINE","DECLINED","Q","False","0.25","KEEP","BET"
"pr_053","Can a valid deductive argument have true premises and a fals","hard","logic","REQUEST_HINT","No.","No","True","0.5","KEEP","BET"
"pr_054","What is the current best estimate of the Hubble constant in ","extreme","science","ANSWER_DIRECTLY","73 km/s/Mpc","73","True","1.0","KEEP","NO_BET"
"pr_055","In what year did the Kingdom of Aksum adopt Christianity?","extreme","history","REQUEST_HINT","c. 330 CE","330","True","0.5","KEEP","BET"
"pr_056","What is the population of Tuvalu, approximately?","extreme","geography","DECLINE","DECLINED","11000","False","0.25","KEEP","BET"
"pr_057","What is the value of the Riemann zeta function at s = -1?","extreme","maths","REQUEST_HINT","\-1/12","-1/12","True","0.5","WITHDRAW","NO_BET"
"pr_058","What is the only major language that has no irregular verbs?","extreme","language","REQUEST_HINT","Turkish","Turkish","True","0.5","WITHDRAW","NO_BET"
"pr_059","In Goedel's incompleteness theorems, what is the minimum req","extreme","logic","REQUEST_HINT","The system must be consistent and recursively axiomatizable, and sufficiently strong to represent a ","consistent and capable of expressing basic arithmetic","False","0.1","WITHDRAW","NO_BET"
"pr_060","What is the mass of the top quark in GeV/c^2, approximately?","extreme","science","DECLINE","DECLINED","173","False","0.25","KEEP","BET"
"pr_061","Who was the first non-Italian Pope after the Renaissance?","extreme","history","REQUEST_HINT","Adrian VI","Adrian VI","True","0.5","WITHDRAW","NO_BET"
"pr_062","What is the only country that shares a land border with both","extreme","geography","REQUEST_HINT","No country shares a land border with both France and Brazil.","Suriname","False","0.1","WITHDRAW","NO_BET"
"pr_063","What is the exact value of the sum: 1/1! + 1/2! + 1/3! + 1/4","extreme","maths","REQUEST_HINT","\( e - 1 \)","e - 1","True","0.5","KEEP","BET"
"pr_064","What living language has the largest number of phonemes?","extreme","language","REQUEST_HINT","Taa (or !Xóõ)","Taa","True","0.5","KEEP","NO_BET"
"pr_065","In the Monty Hall problem, what is the exact probability of ","extreme","logic","ANSWER_DIRECTLY","\(\frac{2}{3}\)","2/3","True","1.0","KEEP","BET"
"pr_066","What is the approximate distance to the Andromeda galaxy in ","extreme","science","ANSWER_DIRECTLY","About 2.5 million light-years.","2.5","True","1.0","WITHDRAW","NO_BET"
"pr_067","What was the shortest war in recorded history and how long d","extreme","history","ANSWER_DIRECTLY","The Anglo-Zanzibar War, lasting 38 to 45 minutes.","Anglo-Zanzibar War, 38 minutes","False","0.0","KEEP","BET"
"pr_068","What is the least visited country in the world by internatio","extreme","geography","REQUEST_HINT","Tuvalu","Tuvalu","True","0.5","WITHDRAW","NO_BET"
"pr_069","What is the closed-form value of the infinite continued frac","extreme","maths","REQUEST_HINT","\( \frac{1+\sqrt{5}}{2} \) (the golden ratio)","golden ratio","True","0.5","KEEP","BET"
"pr_070","What is the only English word borrowed directly from the Cze","extreme","language","REQUEST_HINT","robot","robot","True","0.5","KEEP","BET"
"pr_071","Is the Axiom of Choice independent of ZF set theory?","extreme","logic","ANSWER_DIRECTLY","Yes, the Axiom of Choice is independent of ZF set theory.","Yes","True","1.0","KEEP","BET"
